,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,pagerank,weighted_degree_centrality,weighted_pagerank,composite_centrality,node_type,weight,label,degree,repo_id,repo_name,in_lcc
R_145076038,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_145076038,1,145076038,,True
R_27483832,0.0006141563027790573,0.28112184151342773,0.00017068893605408041,0.017019987228352896,5.130516722572063e-05,0.0009212344541685859,5.130516722572063e-05,0.12330639644389034,Repo,1,R_27483832,4,27483832,,True
R_352804165,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,7.979216048685963e-05,0.0026101642868109932,7.979216048685963e-05,0.10626074910407282,Repo,1,R_352804165,1,352804165,,True
R_8507859,0.00046061722708429296,0.2805403978172857,0.0003243285982795347,0.017543426141172495,0.00036643751815847235,0.016428681099339783,0.00036643751815847235,0.12679616813784378,Repo,1,R_8507859,3,8507859,,True
R_274705319,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,9.312801100593734e-05,0.0032243205895900505,9.312801100593734e-05,0.10641420069106997,Repo,1,R_274705319,1,274705319,,True
R_273550906,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,5.978838470824303e-05,0.0016889298326424075,5.978838470824303e-05,0.10603057172357706,Repo,1,R_273550906,1,273550906,,True
R_183781681,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,5.3120459448704166e-05,0.0013818516812528789,5.3120459448704166e-05,0.10595384593007848,Repo,1,R_183781681,1,183781681,,True
R_664452562,0.0018424689083371719,0.2975773701162302,0.0031426020308237563,0.027251354152318556,0.00019865399084565422,0.004452633195148165,0.00019865399084565422,0.14381748883016268,Repo,1,R_664452562,12,664452562,,True
R_48062626,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,3.645064629985701e-05,0.0006141563027790573,3.645064629985701e-05,0.10576203144633202,Repo,1,R_48062626,1,48062626,,True
R_430398283,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.9782721040318144e-05,0.00030707815138952864,2.9782721040318144e-05,0.10568530565283342,Repo,1,R_430398283,1,430398283,,True
R_9646845,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_9646845,1,9646845,,True
R_102792138,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,0.00011313178678455396,0.004145555043758637,0.00011313178678455396,0.10664437807156572,Repo,1,R_102792138,1,102792138,,True
R_63840208,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_63840208,1,63840208,,True
R_473747677,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.9782721040318144e-05,0.00030707815138952864,2.9782721040318144e-05,0.10568530565283342,Repo,1,R_473747677,1,473747677,,True
R_11206255,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,0.0001197997120440928,0.004452633195148165,0.0001197997120440928,0.1067211038650643,Repo,1,R_11206255,1,11206255,,True
R_341316058,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.9782721040318144e-05,0.00030707815138952864,2.9782721040318144e-05,0.10568530565283342,Repo,1,R_341316058,1,341316058,,True
R_52773157,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.9782721040318144e-05,0.00030707815138952864,2.9782721040318144e-05,0.10568530565283342,Repo,1,R_52773157,1,52773157,,True
R_379865325,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.9782721040318144e-05,0.00030707815138952864,2.9782721040318144e-05,0.10568530565283342,Repo,1,R_379865325,1,379865325,,True
R_470755469,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,7.64581978570902e-05,0.002456625211116229,7.64581978570902e-05,0.10622238620732351,Repo,1,R_470755469,1,470755469,,True
R_200437066,0.0007676953784738216,0.2849671449644629,0.0015046132873849536,0.018850300329488773,8.535988606689155e-05,0.0036849378166743437,8.535988606689155e-05,0.12819721429069136,Repo,1,R_200437066,5,200437066,,True
R_438013940,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,9.979593626547623e-05,0.003531398740979579,9.979593626547623e-05,0.10649092648456857,Repo,1,R_438013940,1,438013940,,True
R_32769228,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,3.645064629985701e-05,0.0006141563027790573,3.645064629985701e-05,0.10576203144633202,Repo,1,R_32769228,1,32769228,,True
R_23641816,0.0009212344541685859,0.30204681133327016,0.00124635878359038,0.019675209205473554,0.00016449320434926633,0.001996007984031936,0.00016449320434926633,0.13634449136440183,Repo,1,R_23641816,6,23641816,,True
R_42610470,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,8.312612311662905e-05,0.0027637033625057578,8.312612311662905e-05,0.10629911200082211,Repo,1,R_42610470,1,42610470,,True
R_218158416,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_218158416,1,218158416,,True
R_598571781,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_598571781,1,598571781,,True
R_594233702,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.9782721040318144e-05,0.00030707815138952864,2.9782721040318144e-05,0.10568530565283342,Repo,1,R_594233702,1,594233702,,True
R_132145189,0.0010747735298633502,0.28846153846153844,0.00036128231368347995,0.02438719312230108,0.00047231385819478415,0.015046829418086903,0.00047231385819478415,0.13654068867810595,Repo,1,R_132145189,7,132145189,,True
R_79954708,0.00030707815138952864,0.2658687129869047,0.0,0.009896194657517093,7.975854962642362e-05,0.001996007984031936,7.975854962642362e-05,0.11254514943362208,Repo,1,R_79954708,2,79954708,,True
R_96004375,0.0006141563027790573,0.2736756246243668,0.000285375380797082,0.009499334310728339,0.0003225129277293234,0.00813757101182251,0.0003225129277293234,0.11922266049489964,Repo,1,R_96004375,4,96004375,,True
R_691576972,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_691576972,1,691576972,,True
R_587943248,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_587943248,1,587943248,,True
R_579303566,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_579303566,1,579303566,,True
R_11125589,0.00030707815138952864,0.26103513225780034,0.00047749683545709077,0.006263063339067031,3.7579524390527116e-05,0.00030707815138952864,3.7579524390527116e-05,0.10862680708663164,Repo,1,R_11125589,2,11125589,,True
R_191461487,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,4.311857155939587e-05,0.0009212344541685859,4.311857155939587e-05,0.10583875723983059,Repo,1,R_191461487,1,191461487,,True
R_84596297,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.9782721040318144e-05,0.00030707815138952864,2.9782721040318144e-05,0.10568530565283342,Repo,1,R_84596297,1,84596297,,True
R_222960238,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,4.64525341891653e-05,0.0010747735298633502,4.64525341891653e-05,0.10587712013657988,Repo,1,R_222960238,1,222960238,,True
R_24385451,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_24385451,1,24385451,,True
R_8397993,0.00030707815138952864,0.2645557538282774,0.0,0.007005380304108168,3.213999951291586e-05,0.00030707815138952864,3.213999951291586e-05,0.10984676062247836,Repo,1,R_8397993,2,8397993,,True
R_19608522,0.0009212344541685859,0.28579754326190265,0.0002051370067153827,0.020898558109054152,0.0004338490548905941,0.019806540764624597,0.0004338490548905941,0.13262614818951288,Repo,1,R_19608522,6,19608522,,True
R_3370128,0.0013818516812528789,0.30666730806234366,0.0033608909296571525,0.034065238422685766,0.0007471945762359345,0.024105634884078,0.0007471945762359345,0.1565361979036446,Repo,1,R_3370128,9,3370128,,True
R_991475,0.00030707815138952864,0.2723078894536756,0.0,0.00836946658114028,3.340930211851011e-05,0.00046061722708429296,3.340930211851011e-05,0.11371338589884096,Repo,1,R_991475,2,991475,,True
R_54502204,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,0.00010646386152501507,0.003838476892369108,0.00010646386152501507,0.10656765227806712,Repo,1,R_54502204,1,54502204,,True
R_96237042,0.0007676953784738216,0.2830188679245283,0.00023985667956038953,0.020751696125626603,0.00011178547856160742,0.0032243205895900505,0.00011178547856160742,0.12733841451257147,Repo,1,R_96237042,5,96237042,,True
R_423907006,0.00030707815138952864,0.26059763724808893,0.0,0.007292532713726774,5.151617191688032e-05,0.0010747735298633502,5.151617191688032e-05,0.10865942266531171,Repo,1,R_423907006,2,423907006,,True
R_53954979,0.00030707815138952864,0.2685793731041456,0.0,0.009294237621580475,5.917046646318654e-05,0.0015353907569476432,5.917046646318654e-05,0.1130526831271098,Repo,1,R_53954979,2,53954979,,True
R_317655208,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_317655208,1,317655208,,True
R_2651432,0.0006141563027790573,0.28480164403145103,0.00023699516535944246,0.01751517485551298,8.931857335460232e-05,0.0012283126055581146,8.931857335460232e-05,0.12552921134716113,Repo,1,R_2651432,4,2651432,,True
R_275084371,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_275084371,1,275084371,,True
R_4407129,0.0015353907569476432,0.29556307663776715,0.0018630626618050686,0.02155682262043031,0.0003870304307589954,0.005066789497927222,0.0003870304307589954,0.13953726040009437,Repo,1,R_4407129,12,4407129,postgis/postgis,True
R_385694529,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_385694529,1,385694529,,True
R_294223530,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,5.3120459448704166e-05,0.0013818516812528789,5.3120459448704166e-05,0.10595384593007848,Repo,1,R_294223530,1,294223530,,True
R_294224347,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_294224347,1,294224347,,True
R_249722766,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_249722766,1,249722766,,True
R_593688846,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_593688846,1,593688846,,True
R_493035916,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,3.978460892962644e-05,0.0007676953784738216,3.978460892962644e-05,0.1058003943430813,Repo,1,R_493035916,1,493035916,,True
R_645378455,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,8.312612311662905e-05,0.0027637033625057578,8.312612311662905e-05,0.10629911200082211,Repo,1,R_645378455,1,645378455,,True
R_248868816,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,4.311857155939587e-05,0.0009212344541685859,4.311857155939587e-05,0.10583875723983059,Repo,1,R_248868816,1,248868816,,True
R_4164482,0.00046061722708429296,0.2659019812304484,8.98541310908478e-05,0.007759768557880623,6.113443732658032e-05,0.0010747735298633502,6.113443732658032e-05,0.11163021798238695,Repo,1,R_4164482,3,4164482,,True
R_102268227,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,3.645064629985701e-05,0.0006141563027790573,3.645064629985701e-05,0.10576203144633202,Repo,1,R_102268227,1,102268227,,True
R_408656417,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,5.64544220784736e-05,0.0015353907569476432,5.64544220784736e-05,0.10599220882682776,Repo,1,R_408656417,1,408656417,,True
R_642457312,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_642457312,1,642457312,,True
R_187943341,0.0006141563027790573,0.30613714944295045,0.0017830673787924516,0.023941833606248176,0.000118080530248063,0.003531398740979579,0.000118080530248063,0.1397448945296136,Repo,1,R_187943341,4,187943341,,True
R_94883751,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_94883751,1,94883751,,True
R_31228039,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.9782721040318144e-05,0.00030707815138952864,2.9782721040318144e-05,0.10568530565283342,Repo,1,R_31228039,1,31228039,,True
R_275647768,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,3.3116683670087576e-05,0.00046061722708429296,3.3116683670087576e-05,0.10572366854958273,Repo,1,R_275647768,1,275647768,,True
R_207618995,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,3.3116683670087576e-05,0.00046061722708429296,3.3116683670087576e-05,0.10572366854958273,Repo,1,R_207618995,1,207618995,,True
R_27729880,0.0016889298326424075,0.3242789562032657,0.004291717602346844,0.04405018844148321,0.0002046040125811045,0.004452633195148165,0.0002046040125811045,0.16491067929251615,Repo,1,R_27729880,11,27729880,,True
R_184463891,0.0010747735298633502,0.3063578259406987,0.0029183419836504043,0.031190364881391545,6.045623680043707e-05,0.0016889298326424075,6.045623680043707e-05,0.1457794459021165,Repo,1,R_184463891,7,184463891,,True
R_187086161,0.0009212344541685859,0.27976477816298767,0.0003278908314250009,0.020078768842563825,0.0016121642744243417,0.06172270842929525,0.0016121642744243417,0.14320125702459557,Repo,1,R_187086161,6,187086161,,True
R_56550961,0.00030707815138952864,0.2648635173875109,5.591211703506841e-05,0.008176300960986286,2.9010195234370034e-05,0.00030707815138952864,2.9010195234370034e-05,0.11066366157825057,Repo,1,R_56550961,2,56550961,,True
R_167666671,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,3.3116683670087576e-05,0.00046061722708429296,3.3116683670087576e-05,0.10572366854958273,Repo,1,R_167666671,1,167666671,,True
R_715798276,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_715798276,1,715798276,,True
R_715728010,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_715728010,1,715728010,,True
R_26289803,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.9782721040318144e-05,0.00030707815138952864,2.9782721040318144e-05,0.10568530565283342,Repo,1,R_26289803,1,26289803,,True
R_177727591,0.0009212344541685859,0.28214206682894444,0.0002851851550552335,0.01800644779293625,0.00014564694689398266,0.0053738676493167515,0.00014564694689398266,0.12628437129931624,Repo,1,R_177727591,6,177727591,,True
R_96570421,0.00030707815138952864,0.2658687129869047,0.0,0.009896194657517093,4.577901949112422e-05,0.0009212344541685859,4.577901949112422e-05,0.11216461698861387,Repo,1,R_96570421,2,96570421,,True
R_81387692,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,3.3116683670087576e-05,0.00046061722708429296,3.3116683670087576e-05,0.10572366854958273,Repo,1,R_81387692,1,81387692,,True
R_63375710,0.00030707815138952864,0.2658687129869047,0.0,0.009896194657517093,3.444690763595175e-05,0.00046061722708429296,3.444690763595175e-05,0.11203552927739557,Repo,1,R_63375710,2,63375710,,True
R_164267980,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_164267980,1,164267980,,True
R_346109201,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,3.645064629985701e-05,0.0006141563027790573,3.645064629985701e-05,0.10576203144633202,Repo,1,R_346109201,1,346109201,,True
R_75918965,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,3.3116683670087576e-05,0.00046061722708429296,3.3116683670087576e-05,0.10572366854958273,Repo,1,R_75918965,1,75918965,,True
R_347277349,0.00030707815138952864,0.25967413441955195,0.00038534925752695956,0.005917810160603814,4.140158544870104e-05,0.0006141563027790573,4.140158544870104e-05,0.10783325613594727,Repo,1,R_347277349,2,347277349,,True
R_385693693,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_385693693,1,385693693,,True
R_445569784,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_445569784,1,445569784,,True
R_176278485,0.0012283126055581146,0.26304930885083555,0.0010966482233177837,0.006505374327234835,0.00025393920782661503,0.0023030861354214646,0.00025393920782661503,0.11497205938535995,Repo,1,R_176278485,10,176278485,sqlite/sqlite,True
R_50629145,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_50629145,1,50629145,,True
R_271140688,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_271140688,1,271140688,,True
R_94003494,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_94003494,1,94003494,,True
R_91074692,0.00046061722708429296,0.2623132946549809,7.951289222330715e-05,0.007476563484309233,3.670775679594009e-05,0.0006141563027790573,3.670775679594009e-05,0.10976694562673325,Repo,1,R_91074692,3,91074692,,True
R_488299528,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.9782721040318144e-05,0.00030707815138952864,2.9782721040318144e-05,0.10568530565283342,Repo,1,R_488299528,1,488299528,,True
R_203259544,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_203259544,1,203259544,,True
R_174522026,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_174522026,1,174522026,,True
R_187694683,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_187694683,1,187694683,,True
R_228868155,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,3.3116683670087576e-05,0.00046061722708429296,3.3116683670087576e-05,0.10572366854958273,Repo,1,R_228868155,1,228868155,,True
R_190416463,0.0036849378166743437,0.3462415815772322,0.022305084803837586,0.06471112915173603,0.0004658179832654371,0.014739751266697375,0.0004658179832654371,0.2138972851925438,Repo,1,R_190416463,24,190416463,,True
R_69170505,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,6.312234733801247e-05,0.0018424689083371719,6.312234733801247e-05,0.10606893462032638,Repo,1,R_69170505,1,69170505,,True
R_63925755,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,6.979027259755132e-05,0.0021495470597267005,6.979027259755132e-05,0.10614566041382494,Repo,1,R_63925755,1,63925755,,True
R_20929025,0.0006141563027790573,0.2767287407214481,0.004291405515768585,0.008479798638099107,0.00014166477564026583,0.0055274067250115156,0.00014166477564026583,0.12243516101222407,Repo,1,R_20929025,4,20929025,,True
R_77703394,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,4.64525341891653e-05,0.0010747735298633502,4.64525341891653e-05,0.10587712013657988,Repo,1,R_77703394,1,77703394,,True
R_27522271,0.004145555043758637,0.32353836784409257,0.010694117233194605,0.05837279690073027,0.0020674619629294563,0.0981114693689544,0.0020674619629294563,0.20796687241669826,Repo,1,R_27522271,27,27522271,,True
R_45226685,0.0007676953784738216,0.2781413612565445,0.00015569931087838963,0.01757137819334464,0.0002583732819122483,0.010594196222938737,0.0002583732819122483,0.1252031522112134,Repo,1,R_45226685,5,45226685,,True
R_192366753,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_192366753,1,192366753,,True
R_172104891,0.00030707815138952864,0.27695716395864106,0.00015548250165787984,0.015541377336531412,3.633596875697338e-05,0.00046061722708429296,3.633596875697338e-05,0.11983446034191557,Repo,1,R_172104891,2,172104891,,True
R_55906763,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_55906763,1,55906763,,True
R_178576091,0.0006141563027790573,0.2660573431826718,6.667945401712419e-05,0.010485882862497313,4.851061396548442e-05,0.0007676953784738216,4.851061396548442e-05,0.11347092426401904,Repo,1,R_178576091,4,178576091,,True
R_480668717,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.9782721040318144e-05,0.00030707815138952864,2.9782721040318144e-05,0.10568530565283342,Repo,1,R_480668717,1,480668717,,True
R_261141187,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_261141187,1,261141187,,True
R_560621227,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_560621227,1,560621227,,True
R_121898717,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_121898717,1,121898717,,True
R_43441403,0.00030707815138952864,0.26059763724808893,0.0,0.007292532713726774,4.147248817219811e-05,0.0007676953784738216,4.147248817219811e-05,0.1085471710392938,Repo,1,R_43441403,2,43441403,,True
R_394754122,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,4.311857155939587e-05,0.0009212344541685859,4.311857155939587e-05,0.10583875723983059,Repo,1,R_394754122,1,394754122,,True
R_242765280,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_242765280,1,242765280,,True
R_111364256,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_111364256,1,111364256,,True
R_159271175,0.0007676953784738216,0.2824671008906022,0.000628661347256204,0.019134490219854017,0.0001966307685300719,0.016428681099339783,0.0001966307685300719,0.12781706647658,Repo,1,R_159271175,5,159271175,,True
R_18906266,0.00030707815138952864,0.2635277582572031,4.7666253930117534e-05,0.007495768992122925,3.204376070215336e-05,0.00046061722708429296,3.204376070215336e-05,0.10977336670293712,Repo,1,R_18906266,2,18906266,,True
R_39816691,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_39816691,1,39816691,,True
R_408996775,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.9782721040318144e-05,0.00030707815138952864,2.9782721040318144e-05,0.10568530565283342,Repo,1,R_408996775,1,408996775,,True
R_449438333,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_449438333,1,449438333,,True
R_39874513,0.00030707815138952864,0.2685793731041456,0.0,0.009294237621580475,3.1140743232674613e-05,0.00030707815138952864,3.1140743232674613e-05,0.11273148838896017,Repo,1,R_39874513,2,39874513,,True
R_642140097,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_642140097,1,642140097,,True
R_40620773,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_40620773,1,40620773,,True
R_297728481,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.9782721040318144e-05,0.00030707815138952864,2.9782721040318144e-05,0.10568530565283342,Repo,1,R_297728481,1,297728481,,True
R_11225014,0.035774604636880085,0.333926981300089,0.049794334564948965,0.11032022955944214,0.009550026235617787,0.26623675725472135,0.009550026235617787,0.45016753874689286,Repo,1,R_11225014,238,11225014,etcd-io/etcd,True
R_90793418,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_90793418,1,90793418,,True
R_156018,0.016889298326424076,0.3282867294917349,0.040972117484946474,0.04779148660922386,0.005284266366711522,0.059880239520958084,0.005284266366711522,0.30421452490519635,Repo,1,R_156018,113,156018,redis/redis,True
R_11208890,0.00046061722708429296,0.27135742561614096,7.733972884140636e-05,0.01257877543102153,3.6235818653824954e-05,0.0006141563027790573,3.6235818653824954e-05,0.11624316493893305,Repo,1,R_11208890,3,11208890,,True
R_483146498,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,4.64525341891653e-05,0.0010747735298633502,4.64525341891653e-05,0.10587712013657988,Repo,1,R_483146498,1,483146498,,True
R_288082909,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_288082909,1,288082909,,True
R_40355094,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.9782721040318144e-05,0.00030707815138952864,2.9782721040318144e-05,0.10568530565283342,Repo,1,R_40355094,1,40355094,,True
R_206130163,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.9782721040318144e-05,0.00030707815138952864,2.9782721040318144e-05,0.10568530565283342,Repo,1,R_206130163,1,206130163,,True
R_15062869,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,0.00010979782415478452,0.003992015968063872,0.00010979782415478452,0.10660601517481641,Repo,1,R_15062869,1,15062869,,True
R_339348284,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_339348284,1,339348284,,True
R_28352089,0.0009212344541685859,0.285439240619683,0.0002747419575390909,0.022549897304502763,0.00024807413446760354,0.011515430677107323,0.00024807413446760354,0.13136778199737417,Repo,1,R_28352089,6,28352089,,True
R_9524057,0.00046061722708429296,0.275152142949631,5.3161173870696976e-05,0.010548780330604534,8.142924773959877e-05,0.0010747735298633502,8.142924773959877e-05,0.1170551254119602,Repo,1,R_9524057,3,9524057,,True
R_252604066,0.00015353907569476432,0.2572950720426202,0.0,0.005493720187481848,2.6448758410548713e-05,0.00015353907569476432,2.6448758410548713e-05,0.10564694275608413,Repo,1,R_252604066,1,252604066,,True
